id,monto_de_recuperacion_esperado,monto_de_recuperacion_real,estrategia_de_recuperacion,edad,sexo
842,5532,8389.474874,Nivel 4 de Recuperacion,72,Masculino
1635,5541,8080.941944,Nivel 4 de Recuperacion,54,Femenino
1363,5542,14256.63164,Nivel 4 de Recuperacion,59,Femenino
2000,5543,1001.585644,Nivel 4 de Recuperacion,66,Femenino
1060,5573,9826.11353,Nivel 4 de Recuperacion,60,Femenino
1374,5600,9432.854057,Nivel 4 de Recuperacion,74,Masculino
647,5629,8922.893597,Nivel 4 de Recuperacion,77,Femenino
370,5633,9375.688329,Nivel 4 de Recuperacion,72,Femenino
840,5660,7543.070823,Nivel 4 de Recuperacion,78,Femenino
1863,5666,5963.986702,Nivel 4 de Recuperacion,60,Femenino
640,5678,9242.791568,Nivel 4 de Recuperacion,70,Femenino
1839,5690,12138.74216,Nivel 4 de Recuperacion,61,Femenino
395,5703,10900.35092,Nivel 4 de Recuperacion,62,Femenino
684,5704,11606.48405,Nivel 4 de Recuperacion,67,Femenino
118,5705,9046.593237,Nivel 4 de Recuperacion,72,Masculino
1834,5707,8246.169844,Nivel 4 de Recuperacion,54,Masculino
1076,5724,9844.398322,Nivel 4 de Recuperacion,77,Masculino
426,5732,8635.062272,Nivel 4 de Recuperacion,69,Masculino
756,5735,7832.264214,Nivel 4 de Recuperacion,62,Masculino
35,5751,9858.842034,Nivel 4 de Recuperacion,72,Femenino
854,5775,9997.580427,Nivel 4 de Recuperacion,61,Masculino
2036,5861,8692.957817,Nivel 4 de Recuperacion,56,Masculino
724,5868,8699.643001,Nivel 4 de Recuperacion,84,Masculino
883,5868,8969.371948,Nivel 4 de Recuperacion,66,Femenino
772,5876,13194.85006,Nivel 4 de Recuperacion,67,Femenino
745,5887,9533.614189,Nivel 4 de Recuperacion,83,Masculino
103,5958,6279.531666,Nivel 4 de Recuperacion,67,Femenino
1753,5961,9672.880379,Nivel 4 de Recuperacion,56,Femenino
1370,5970,8077.266424,Nivel 4 de Recuperacion,68,Masculino
1123,5980,9951.484452,Nivel 4 de Recuperacion,81,Masculino
1401,5983,10469.25719,Nivel 4 de Recuperacion,52,Masculino
947,5999,10366.14099,Nivel 4 de Recuperacion,74,Masculino
512,6009,9487.939499,Nivel 4 de Recuperacion,78,Femenino
589,6035,8209.446999,Nivel 4 de Recuperacion,60,Femenino
1226,6070,10481.59591,Nivel 4 de Recuperacion,62,Masculino
1068,6084,10460.99279,Nivel 4 de Recuperacion,70,Femenino
1580,6086,14040.95866,Nivel 4 de Recuperacion,74,Femenino
1644,6100,11843.94572,Nivel 4 de Recuperacion,54,Masculino
1538,6101,12621.57814,Nivel 4 de Recuperacion,52,Femenino
269,6124,19658.93456,Nivel 4 de Recuperacion,54,Femenino
1264,6135,10750.03194,Nivel 4 de Recuperacion,68,Femenino
834,6181,10174.10886,Nivel 4 de Recuperacion,62,Masculino
1650,6182,7085.704167,Nivel 4 de Recuperacion,54,Masculino
98,6206,9714.618515,Nivel 4 de Recuperacion,63,Masculino
916,6210,7097.229646,Nivel 4 de Recuperacion,64,Femenino
1773,6217,8489.740498,Nivel 4 de Recuperacion,81,Femenino
1676,6239,9681.62076,Nivel 4 de Recuperacion,74,Femenino
1094,6269,9188.796338,Nivel 4 de Recuperacion,72,Femenino
636,6273,7575.35059,Nivel 4 de Recuperacion,64,Femenino
1643,6278,16576.76678,Nivel 4 de Recuperacion,64,Femenino
935,6291,11118.91283,Nivel 4 de Recuperacion,75,Femenino
449,6300,15108.53344,Nivel 4 de Recuperacion,77,Masculino
1485,6320,11929.12569,Nivel 4 de Recuperacion,74,Femenino
1800,6366,15150.77336,Nivel 4 de Recuperacion,62,Masculino
1271,6402,9791.454902,Nivel 4 de Recuperacion,67,Femenino
1178,6406,10860.37237,Nivel 4 de Recuperacion,66,Masculino
1019,6463,9121.505884,Nivel 4 de Recuperacion,83,Femenino
558,6491,9655.864111,Nivel 4 de Recuperacion,75,Femenino
1015,6492,13621.50795,Nivel 4 de Recuperacion,59,Masculino
2046,6500,21610.9207,Nivel 4 de Recuperacion,75,Femenino
1158,6512,9524.48406,Nivel 4 de Recuperacion,77,Masculino
1438,6528,16713.98177,Nivel 4 de Recuperacion,80,Masculino
1813,6532,19355.79932,Nivel 4 de Recuperacion,60,Masculino
623,6540,9868.012512,Nivel 4 de Recuperacion,76,Masculino
907,6566,6309.993393,Nivel 4 de Recuperacion,54,Masculino
1446,6570,21176.05702,Nivel 4 de Recuperacion,83,Femenino
2020,6577,12382.72607,Nivel 4 de Recuperacion,80,Masculino
104,6633,15778.70398,Nivel 4 de Recuperacion,52,Masculino
1172,6645,12294.29933,Nivel 4 de Recuperacion,80,Masculino
1512,6700,14866.163,Nivel 4 de Recuperacion,74,Masculino
1367,6702,11034.00588,Nivel 4 de Recuperacion,74,Femenino
101,6723,8108.039578,Nivel 4 de Recuperacion,70,Femenino
898,6752,9342.450901,Nivel 4 de Recuperacion,78,Femenino
800,6754,12101.79142,Nivel 4 de Recuperacion,60,Masculino
316,6764,12037.27396,Nivel 4 de Recuperacion,78,Masculino
624,6788,16283.52183,Nivel 4 de Recuperacion,70,Masculino
952,6789,11502.19899,Nivel 4 de Recuperacion,65,Masculino
1415,6800,12923.66863,Nivel 4 de Recuperacion,83,Femenino
1701,6806,13059.58147,Nivel 4 de Recuperacion,79,Masculino
1638,6817,10754.39193,Nivel 4 de Recuperacion,70,Femenino
1915,6826,17843.1701,Nivel 4 de Recuperacion,78,Masculino
939,6842,10020.22897,Nivel 4 de Recuperacion,77,Femenino
1321,6864,10196.70853,Nivel 4 de Recuperacion,76,Masculino
418,6910,9023.345895,Nivel 4 de Recuperacion,57,Masculino
878,6924,11609.48488,Nivel 4 de Recuperacion,51,Masculino
1235,6949,11601.76893,Nivel 4 de Recuperacion,52,Femenino
531,6957,15330.10636,Nivel 4 de Recuperacion,63,Femenino
1431,7013,12484.26115,Nivel 4 de Recuperacion,54,Femenino
974,7024,18807.05593,Nivel 4 de Recuperacion,58,Masculino
603,7035,12530.94989,Nivel 4 de Recuperacion,74,Masculino
71,7042,8632.493074,Nivel 4 de Recuperacion,73,Femenino
1833,7044,14814.32391,Nivel 4 de Recuperacion,61,Femenino
1225,7112,14333.06777,Nivel 4 de Recuperacion,53,Femenino
1428,7112,15371.54532,Nivel 4 de Recuperacion,59,Femenino
1570,7151,15652.95684,Nivel 4 de Recuperacion,58,Masculino
823,7157,16196.07845,Nivel 4 de Recuperacion,55,Masculino
112,7167,12366.48263,Nivel 4 de Recuperacion,71,Masculino
453,7174,13583.71407,Nivel 4 de Recuperacion,66,Femenino
590,7177,10940.05852,Nivel 4 de Recuperacion,57,Femenino
2029,7179,10339.71267,Nivel 4 de Recuperacion,84,Femenino
1752,7187,9955.381515,Nivel 4 de Recuperacion,81,Femenino
1588,7189,20572.20814,Nivel 4 de Recuperacion,54,Masculino
1448,7195,8986.128585,Nivel 4 de Recuperacion,59,Femenino
1132,7197,7447.236129,Nivel 4 de Recuperacion,82,Masculino
10,7220,9938.698547,Nivel 4 de Recuperacion,54,Masculino
1967,7230,11131.43392,Nivel 4 de Recuperacion,55,Femenino
355,7254,9203.729858,Nivel 4 de Recuperacion,56,Masculino
1183,7254,17472.13641,Nivel 4 de Recuperacion,55,Masculino
937,7256,17296.15822,Nivel 4 de Recuperacion,62,Masculino
425,7262,12023.72971,Nivel 4 de Recuperacion,60,Masculino
673,7288,16258.4949,Nivel 4 de Recuperacion,84,Masculino
1000,7336,12133.71157,Nivel 4 de Recuperacion,84,Femenino
371,7360,13195.40271,Nivel 4 de Recuperacion,82,Masculino
1426,7395,18443.31943,Nivel 4 de Recuperacion,62,Femenino
1571,7474,21977.00637,Nivel 4 de Recuperacion,77,Masculino
262,7483,18224.28753,Nivel 4 de Recuperacion,54,Femenino
1420,7508,13194.75111,Nivel 4 de Recuperacion,50,Masculino
33,7514,14350.34717,Nivel 4 de Recuperacion,66,Masculino
1596,7519,12003.97483,Nivel 4 de Recuperacion,75,Masculino
828,7554,11199.92072,Nivel 4 de Recuperacion,55,Femenino
1858,7579,8060.862263,Nivel 4 de Recuperacion,50,Masculino
229,7630,10978.5244,Nivel 4 de Recuperacion,52,Femenino
1294,7686,10770.40165,Nivel 4 de Recuperacion,78,Masculino
1654,7698,13654.05921,Nivel 4 de Recuperacion,65,Masculino
1288,7731,16671.14181,Nivel 4 de Recuperacion,51,Masculino
240,7757,12279.37844,Nivel 4 de Recuperacion,61,Masculino
386,7771,16619.6275,Nivel 4 de Recuperacion,69,Masculino
325,7775,22734.01795,Nivel 4 de Recuperacion,82,Masculino
42,7791,10534.05068,Nivel 4 de Recuperacion,57,Femenino
1824,7861,17398.47189,Nivel 4 de Recuperacion,61,Masculino
17,7891,14787.5649,Nivel 4 de Recuperacion,82,Masculino
1008,7917,12192.41275,Nivel 4 de Recuperacion,59,Masculino
778,7926,12129.95064,Nivel 4 de Recuperacion,61,Masculino
1456,7946,15997.09225,Nivel 4 de Recuperacion,51,Femenino
154,7949,9745.058335,Nivel 4 de Recuperacion,84,Femenino
1290,7956,16247.83657,Nivel 4 de Recuperacion,51,Masculino
2052,7964,12921.51125,Nivel 4 de Recuperacion,53,Masculino
1560,7997,16176.37017,Nivel 4 de Recuperacion,51,Masculino
1323,8057,14579.80503,Nivel 4 de Recuperacion,58,Masculino
533,8085,13038.77055,Nivel 4 de Recuperacion,57,Masculino
906,8143,16344.46826,Nivel 4 de Recuperacion,65,Femenino
28,8193,10771.12997,Nivel 4 de Recuperacion,58,Masculino
423,8213,588.0044164,Nivel 4 de Recuperacion,52,Masculino
32,8217,27871.96307,Nivel 4 de Recuperacion,61,Femenino
1730,8233,11008.36387,Nivel 4 de Recuperacion,50,Femenino
23,8244,15465.32496,Nivel 4 de Recuperacion,55,Masculino
983,8255,16788.33176,Nivel 4 de Recuperacion,71,Femenino
92,8302,10638.15906,Nivel 4 de Recuperacion,60,Masculino
57,8357,16890.79568,Nivel 4 de Recuperacion,52,Masculino
1322,8359,15932.92472,Nivel 4 de Recuperacion,56,Masculino
1002,8409,9695.6312,Nivel 4 de Recuperacion,59,Masculino
1892,8446,14746.83303,Nivel 4 de Recuperacion,48,Masculino
1418,8560,14336.68227,Nivel 4 de Recuperacion,52,Femenino
1684,8595,13763.30811,Nivel 4 de Recuperacion,80,Femenino
214,8619,30973.45209,Nivel 4 de Recuperacion,71,Femenino
588,8620,9668.229463,Nivel 4 de Recuperacion,82,Femenino
1774,8629,15496.8308,Nivel 4 de Recuperacion,68,Masculino
85,8633,17536.45201,Nivel 4 de Recuperacion,48,Masculino
1122,8651,19161.95114,Nivel 4 de Recuperacion,47,Masculino
404,8732,12539.01998,Nivel 4 de Recuperacion,68,Femenino
763,8759,15942.63062,Nivel 4 de Recuperacion,56,Masculino
581,8768,9839.572021,Nivel 4 de Recuperacion,70,Femenino
1733,8789,15944.98855,Nivel 4 de Recuperacion,54,Masculino
1860,8789,11422.41198,Nivel 4 de Recuperacion,54,Masculino
934,8803,12853.78061,Nivel 4 de Recuperacion,52,Femenino
93,8882,13065.71205,Nivel 4 de Recuperacion,54,Masculino
1303,8900,13340.38535,Nivel 4 de Recuperacion,66,Masculino
553,8925,16925.05952,Nivel 4 de Recuperacion,82,Femenino
555,8930,16461.70968,Nivel 4 de Recuperacion,65,Femenino
6,8974,16456.83533,Nivel 4 de Recuperacion,65,Femenino
711,8980,15680.67673,Nivel 4 de Recuperacion,51,Masculino
413,9024,15671.38907,Nivel 4 de Recuperacion,56,Femenino
1117,9026,16628.96169,Nivel 4 de Recuperacion,56,Masculino
320,9055,18720.21938,Nivel 4 de Recuperacion,57,Masculino
161,9070,28879.17673,Nivel 4 de Recuperacion,50,Masculino
699,9173,17131.5168,Nivel 4 de Recuperacion,61,Masculino
401,9193,34398.47971,Nivel 4 de Recuperacion,72,Femenino
796,9199,21169.80733,Nivel 4 de Recuperacion,66,Femenino
429,9218,14352.19588,Nivel 4 de Recuperacion,60,Femenino
1712,9232,19909.239,Nivel 4 de Recuperacion,61,Femenino
186,9290,10351.15426,Nivel 4 de Recuperacion,55,Femenino
1583,9299,29170.03174,Nivel 4 de Recuperacion,60,Femenino
266,9341,18407.44958,Nivel 4 de Recuperacion,47,Femenino
1805,9352,24497.14739,Nivel 4 de Recuperacion,53,Femenino
318,9365,16034.15047,Nivel 4 de Recuperacion,62,Femenino
981,9474,21446.8099,Nivel 4 de Recuperacion,63,Masculino
568,9481,19814.86212,Nivel 4 de Recuperacion,62,Masculino
607,9525,20616.21457,Nivel 4 de Recuperacion,53,Femenino
263,9596,19912.63353,Nivel 4 de Recuperacion,58,Masculino
1606,9609,19858.28955,Nivel 4 de Recuperacion,68,Masculino
1618,9621,23794.83265,Nivel 4 de Recuperacion,57,Femenino
1372,9690,13749.625,Nivel 4 de Recuperacion,72,Masculino
461,9742,28305.00625,Nivel 4 de Recuperacion,59,Masculino
693,9753,20018.69073,Nivel 4 de Recuperacion,54,Masculino
361,9785,15388.19599,Nivel 4 de Recuperacion,65,Femenino
196,9857,9709.909257,Nivel 4 de Recuperacion,68,Femenino
313,9859,30209.18179,Nivel 4 de Recuperacion,58,Femenino
1781,9920,20386.23219,Nivel 4 de Recuperacion,67,Femenino
522,9964,16706.30592,Nivel 4 de Recuperacion,53,Masculino
